Suburb,Offence Level 1,Offence Level 2,Month,offence_count,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,avg_lag_3,std_lag_3,holiday_days,month
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-11-01,7,8.0,11.0,11.0,12.0,14.0,10.0,12.0,5.0,4.0,10.0,3.0,9.0,10.0,1.7320508075688772,0,11
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-12-01,9,7.0,8.0,11.0,11.0,12.0,14.0,10.0,12.0,5.0,4.0,10.0,3.0,8.666666666666666,2.0816659994661326,2,12
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-01-01,9,9.0,7.0,8.0,11.0,11.0,12.0,14.0,10.0,12.0,5.0,4.0,10.0,8.0,1.0,2,1
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-02-01,9,9.0,9.0,7.0,8.0,11.0,11.0,12.0,14.0,10.0,12.0,5.0,4.0,8.333333333333334,1.1547005383792515,0,2
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-03-01,4,9.0,9.0,9.0,7.0,8.0,11.0,11.0,12.0,14.0,10.0,12.0,5.0,9.0,0.0,4,3
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-04-01,5,4.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,12.0,14.0,10.0,12.0,7.333333333333333,2.886751345948129,2,4
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-05-01,3,5.0,4.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,12.0,14.0,10.0,6.0,2.6457513110645907,0,5
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-06-01,5,3.0,5.0,4.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,12.0,14.0,4.0,1.0,1,6
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-07-01,1,5.0,3.0,5.0,4.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,12.0,4.333333333333333,1.1547005383792515,0,7
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-08-01,6,1.0,5.0,3.0,5.0,4.0,9.0,9.0,9.0,7.0,8.0,11.0,11.0,3.0,2.0,0,8
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-09-01,6,6.0,1.0,5.0,3.0,5.0,4.0,9.0,9.0,9.0,7.0,8.0,11.0,4.0,2.6457513110645907,0,9
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-10-01,11,6.0,6.0,1.0,5.0,3.0,5.0,4.0,9.0,9.0,9.0,7.0,8.0,4.333333333333333,2.886751345948129,1,10
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-11-01,3,11.0,6.0,6.0,1.0,5.0,3.0,5.0,4.0,9.0,9.0,9.0,7.0,7.666666666666667,2.886751345948129,0,11
SALISBURY,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-12-01,6,3.0,11.0,6.0,6.0,1.0,5.0,3.0,5.0,4.0,9.0,9.0,9.0,6.666666666666667,4.041451884327381,2,12
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-07-01,58,74.0,80.0,79.0,82.0,74.0,103.0,79.0,78.0,95.0,76.0,77.0,80.0,77.66666666666667,3.214550253664318,0,7
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-08-01,77,58.0,74.0,80.0,79.0,82.0,74.0,103.0,79.0,78.0,95.0,76.0,77.0,70.66666666666667,11.372481406154654,0,8
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-09-01,72,77.0,58.0,74.0,80.0,79.0,82.0,74.0,103.0,79.0,78.0,95.0,76.0,69.66666666666667,10.214368964029708,0,9
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-10-01,73,72.0,77.0,58.0,74.0,80.0,79.0,82.0,74.0,103.0,79.0,78.0,95.0,69.0,9.848857801796104,1,10
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-11-01,93,73.0,72.0,77.0,58.0,74.0,80.0,79.0,82.0,74.0,103.0,79.0,78.0,74.0,2.6457513110645907,0,11
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2023-12-01,93,93.0,73.0,72.0,77.0,58.0,74.0,80.0,79.0,82.0,74.0,103.0,79.0,79.33333333333333,11.846237095944574,2,12
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-01-01,92,93.0,93.0,73.0,72.0,77.0,58.0,74.0,80.0,79.0,82.0,74.0,103.0,86.33333333333333,11.547005383792516,2,1
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-02-01,108,92.0,93.0,93.0,73.0,72.0,77.0,58.0,74.0,80.0,79.0,82.0,74.0,92.66666666666667,0.5773502691896257,0,2
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-03-01,119,108.0,92.0,93.0,93.0,73.0,72.0,77.0,58.0,74.0,80.0,79.0,82.0,97.66666666666667,8.962886439832502,4,3
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-04-01,97,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,58.0,74.0,80.0,79.0,106.33333333333333,13.576941236277534,2,4
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-05-01,86,97.0,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,58.0,74.0,80.0,108.0,11.0,0,5
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-06-01,80,86.0,97.0,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,58.0,74.0,100.66666666666667,16.802777548171413,1,6
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-07-01,68,80.0,86.0,97.0,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,58.0,87.66666666666667,8.621678104251709,0,7
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-08-01,83,68.0,80.0,86.0,97.0,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,78.0,9.16515138991168,0,8
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-09-01,114,83.0,68.0,80.0,86.0,97.0,119.0,108.0,92.0,93.0,93.0,73.0,72.0,77.0,7.937253933193772,0,9
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-10-01,88,114.0,83.0,68.0,80.0,86.0,97.0,119.0,108.0,92.0,93.0,93.0,73.0,88.33333333333333,23.459184413217212,1,10
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-11-01,101,88.0,114.0,83.0,68.0,80.0,86.0,97.0,119.0,108.0,92.0,93.0,93.0,95.0,16.64331697709324,0,11
SALISBURY,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,2024-12-01,99,101.0,88.0,114.0,83.0,68.0,80.0,86.0,97.0,119.0,108.0,92.0,93.0,101.0,13.0,2,12
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-07-01,21,33.0,27.0,16.0,23.0,26.0,36.0,26.0,15.0,27.0,16.0,19.0,17.0,25.333333333333332,8.621678104251709,0,7
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-08-01,26,21.0,33.0,27.0,16.0,23.0,26.0,36.0,26.0,15.0,27.0,16.0,19.0,27.0,6.0,0,8
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-09-01,19,26.0,21.0,33.0,27.0,16.0,23.0,26.0,36.0,26.0,15.0,27.0,16.0,26.666666666666668,6.027713773341708,0,9
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-10-01,21,19.0,26.0,21.0,33.0,27.0,16.0,23.0,26.0,36.0,26.0,15.0,27.0,22.0,3.605551275463989,1,10
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-11-01,28,21.0,19.0,26.0,21.0,33.0,27.0,16.0,23.0,26.0,36.0,26.0,15.0,22.0,3.605551275463989,0,11
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2023-12-01,25,28.0,21.0,19.0,26.0,21.0,33.0,27.0,16.0,23.0,26.0,36.0,26.0,22.666666666666668,4.725815626252608,2,12
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-01-01,32,25.0,28.0,21.0,19.0,26.0,21.0,33.0,27.0,16.0,23.0,26.0,36.0,24.666666666666668,3.5118845842842465,2,1
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-02-01,35,32.0,25.0,28.0,21.0,19.0,26.0,21.0,33.0,27.0,16.0,23.0,26.0,28.333333333333332,3.5118845842842465,0,2
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-03-01,28,35.0,32.0,25.0,28.0,21.0,19.0,26.0,21.0,33.0,27.0,16.0,23.0,30.666666666666668,5.131601439446884,4,3
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-04-01,27,28.0,35.0,32.0,25.0,28.0,21.0,19.0,26.0,21.0,33.0,27.0,16.0,31.666666666666668,3.5118845842842465,2,4
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-05-01,22,27.0,28.0,35.0,32.0,25.0,28.0,21.0,19.0,26.0,21.0,33.0,27.0,30.0,4.358898943540674,0,5
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-06-01,21,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.0,19.0,26.0,21.0,33.0,25.666666666666668,3.2145502536643185,1,6
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-07-01,24,21.0,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.0,19.0,26.0,21.0,23.333333333333332,3.2145502536643185,0,7
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-08-01,17,24.0,21.0,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.0,19.0,26.0,22.333333333333332,1.5275252316519468,0,8
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-09-01,26,17.0,24.0,21.0,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.0,19.0,20.666666666666668,3.5118845842842465,0,9
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-10-01,21,26.0,17.0,24.0,21.0,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.0,22.333333333333332,4.725815626252608,1,10
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-11-01,26,21.0,26.0,17.0,24.0,21.0,22.0,27.0,28.0,35.0,32.0,25.0,28.0,21.333333333333332,4.509249752822894,0,11
SALISBURY,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,2024-12-01,25,26.0,21.0,26.0,17.0,24.0,21.0,22.0,27.0,28.0,35.0,32.0,25.0,24.333333333333332,2.886751345948129,2,12
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-01-01,1,2.0,1.0,2.0,2.0,3.0,2.0,12.0,1.0,3.0,2.0,1.0,1.0,1.6666666666666667,0.5773502691896257,2,1
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-04-01,2,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,1.0,3.0,2.0,1.0,1.3333333333333333,0.5773502691896257,2,4
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-05-01,1,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,1.0,3.0,2.0,1.6666666666666667,0.5773502691896257,0,5
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-06-01,2,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,1.0,3.0,1.3333333333333333,0.5773502691896257,1,6
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-07-01,3,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,1.0,1.6666666666666667,0.5773502691896257,0,7
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-08-01,1,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,12.0,2.0,1.0,0,8
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-09-01,1,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,0,9
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-11-01,1,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.6666666666666667,1.1547005383792515,0,11
SALISBURY,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,2024-12-01,1,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2,12
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-03-01,3,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.3333333333333335,1.5275252316519468,4,3
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-04-01,1,3.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2,4
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-05-01,3,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.6666666666666667,1.1547005383792517,0,5
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-06-01,1,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.3333333333333335,1.1547005383792515,1,6
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-07-01,2,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.6666666666666667,1.1547005383792517,0,7
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-08-01,1,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,0,8
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-09-01,1,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.3333333333333333,0.5773502691896257,0,9
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-10-01,3,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.3333333333333333,0.5773502691896257,1,10
SALISBURY,OFFENCES AGAINST THE PERSON,ROBBERY AND RELATED OFFENCES,2024-11-01,2,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.6666666666666667,1.1547005383792517,0,11
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2023-09-01,2,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.6666666666666667,0.5773502691896257,0,9
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2023-10-01,3,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,1,10
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2023-12-01,1,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.3333333333333335,0.5773502691896257,2,12
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-01-01,2,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2,1
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-03-01,2,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,4,3
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-05-01,1,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.6666666666666667,0.5773502691896257,0,5
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-06-01,6,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.6666666666666667,0.5773502691896257,1,6
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-07-01,2,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.6457513110645907,0,7
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-08-01,1,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.6457513110645907,0,8
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-09-01,3,1.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.6457513110645907,0,9
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-10-01,2,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1,10
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,2024-12-01,3,2.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2,12
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-07-01,5,7.0,17.0,13.0,10.0,5.0,9.0,6.0,12.0,6.0,8.0,6.0,6.0,12.333333333333334,5.033222956847166,0,7
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-08-01,9,5.0,7.0,17.0,13.0,10.0,5.0,9.0,6.0,12.0,6.0,8.0,6.0,9.666666666666666,6.429100507328637,0,8
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-09-01,8,9.0,5.0,7.0,17.0,13.0,10.0,5.0,9.0,6.0,12.0,6.0,8.0,7.0,2.0,0,9
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-10-01,10,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.0,9.0,6.0,12.0,6.0,7.333333333333333,2.0816659994661326,1,10
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-11-01,3,10.0,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.0,9.0,6.0,12.0,9.0,1.0,0,11
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2023-12-01,2,3.0,10.0,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.0,9.0,6.0,7.0,3.605551275463989,2,12
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-01-01,9,2.0,3.0,10.0,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.0,9.0,5.0,4.358898943540674,2,1
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-02-01,6,9.0,2.0,3.0,10.0,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.0,4.666666666666667,3.7859388972001824,0,2
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-03-01,8,6.0,9.0,2.0,3.0,10.0,8.0,9.0,5.0,7.0,17.0,13.0,10.0,5.666666666666667,3.5118845842842465,4,3
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-04-01,3,8.0,6.0,9.0,2.0,3.0,10.0,8.0,9.0,5.0,7.0,17.0,13.0,7.666666666666667,1.5275252316519468,2,4
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-05-01,14,3.0,8.0,6.0,9.0,2.0,3.0,10.0,8.0,9.0,5.0,7.0,17.0,5.666666666666667,2.516611478423583,0,5
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-06-01,2,14.0,3.0,8.0,6.0,9.0,2.0,3.0,10.0,8.0,9.0,5.0,7.0,8.333333333333334,5.507570547286102,1,6
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-07-01,2,2.0,14.0,3.0,8.0,6.0,9.0,2.0,3.0,10.0,8.0,9.0,5.0,6.333333333333333,6.658328118479393,0,7
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-08-01,8,2.0,2.0,14.0,3.0,8.0,6.0,9.0,2.0,3.0,10.0,8.0,9.0,6.0,6.928203230275509,0,8
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-09-01,7,8.0,2.0,2.0,14.0,3.0,8.0,6.0,9.0,2.0,3.0,10.0,8.0,4.0,3.4641016151377544,0,9
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-10-01,4,7.0,8.0,2.0,2.0,14.0,3.0,8.0,6.0,9.0,2.0,3.0,10.0,5.666666666666667,3.2145502536643185,1,10
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-11-01,7,4.0,7.0,8.0,2.0,2.0,14.0,3.0,8.0,6.0,9.0,2.0,3.0,6.333333333333333,2.0816659994661326,0,11
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,2024-12-01,2,7.0,4.0,7.0,8.0,2.0,2.0,14.0,3.0,8.0,6.0,9.0,2.0,6.0,1.7320508075688772,2,12
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-08-01,4,7.0,4.0,5.0,7.0,3.0,3.0,6.0,2.0,6.0,3.0,4.0,1.0,5.333333333333333,1.5275252316519465,0,8
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-09-01,10,4.0,7.0,4.0,5.0,7.0,3.0,3.0,6.0,2.0,6.0,3.0,4.0,5.0,1.7320508075688772,0,9
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-10-01,7,10.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,6.0,2.0,6.0,3.0,7.0,3.0,1,10
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-11-01,6,7.0,10.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,6.0,2.0,6.0,7.0,3.0,0,11
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2023-12-01,13,6.0,7.0,10.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,6.0,2.0,7.666666666666667,2.0816659994661326,2,12
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-01-01,8,13.0,6.0,7.0,10.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,6.0,8.666666666666666,3.7859388972001824,2,1
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-02-01,4,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,9.0,3.605551275463989,0,2
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-03-01,1,4.0,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.0,5.0,7.0,3.0,8.333333333333334,4.509249752822894,4,3
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-04-01,3,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.0,5.0,7.0,4.333333333333333,3.5118845842842465,2,4
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-05-01,3,3.0,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.0,5.0,2.6666666666666665,1.5275252316519468,0,5
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-06-01,8,3.0,3.0,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.0,2.3333333333333335,1.1547005383792515,1,6
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-07-01,2,8.0,3.0,3.0,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,7.0,4.666666666666667,2.886751345948129,0,7
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-08-01,2,2.0,8.0,3.0,3.0,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,4.333333333333333,3.2145502536643185,0,8
SALISBURY DOWNS,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,2024-09-01,5,2.0,2.0,8.0,3.0,3.0,1.0,4.0,8.0,13.0,6.0,7.0,10.0,4.0,3.4641016151377544,0,9
